debtor_name,year,category,value,creditor_name,value_annotation,name_annotation
"Somalia, Fed. Rep.",2024,bilateral,900000.0,Algeria,"US$900,000",Algeria (bilateral)
"Somalia, Fed. Rep.",2024,multilateral,74554310.6,Arab Fund for Economic & Social Development,US$74.6 million,Arab Fund for Economic & Social Development
"Somalia, Fed. Rep.",2024,multilateral,71859122.2,Arab Monetary Fund,US$71.9 million,Arab Monetary Fund
"Somalia, Fed. Rep.",2024,bilateral,5529000.0,Bulgaria,US$5.5 million,Bulgaria (bilateral)
"Somalia, Fed. Rep.",2024,bilateral,0.0,Denmark,US$0,Denmark (bilateral)
"Somalia, Fed. Rep.",2024,multilateral,0.0,European Economic Community (EEC),US$0,European Economic Community (EEC)
"Somalia, Fed. Rep.",2024,bilateral,0.0,France,US$0,France (bilateral)
"Somalia, Fed. Rep.",2024,multilateral,2055316.2,International Fund for Agricultural Dev.,US$2.1 million,International Fund for Agricultural Dev.
"Somalia, Fed. Rep.",2024,bilateral,31223000.0,Iraq,US$31.2 million,Iraq (bilateral)
"Somalia, Fed. Rep.",2024,multilateral,26674769.7,Islamic Dev. Bank,US$26.7 million,Islamic Dev. Bank
"Somalia, Fed. Rep.",2024,bilateral,0.0,Japan,US$0,Japan (bilateral)
"Somalia, Fed. Rep.",2024,bilateral,123701899.6,Kuwait,US$123.7 million,Kuwait (bilateral)
"Somalia, Fed. Rep.",2024,bilateral,11750000.0,Libya,US$11.8 million,Libya (bilateral)
"Somalia, Fed. Rep.",2024,bilateral,0.0,Netherlands,US$0,Netherlands (bilateral)
"Somalia, Fed. Rep.",2024,bilateral,0.0,Norway,US$0,Norway (bilateral)
"Somalia, Fed. Rep.",2024,multilateral,36387000.0,OPEC Fund for International Dev.,US$36.4 million,OPEC Fund for International Dev.
"Somalia, Fed. Rep.",2024,bilateral,2274000.0,Romania,US$2.3 million,Romania (bilateral)
"Somalia, Fed. Rep.",2024,bilateral,6807000.0,Russian Federation,US$6.8 million,Russian Federation (bilateral)
"Somalia, Fed. Rep.",2024,bilateral,118862133.3,Saudi Arabia,US$118.9 million,Saudi Arabia (bilateral)
"Somalia, Fed. Rep.",2024,bilateral,1512000.0,Serbia,US$1.5 million,Serbia (bilateral)
"Somalia, Fed. Rep.",2024,bilateral,40212000.0,Spain,US$40.2 million,Spain (bilateral)
"Somalia, Fed. Rep.",2024,bilateral,94222464.3,United Arab Emirates,US$94.2 million,United Arab Emirates (bilateral)
"Somalia, Fed. Rep.",2024,bilateral,0.0,United Kingdom,US$0,United Kingdom (bilateral)
"Somalia, Fed. Rep.",2024,bilateral,0.0,United States,US$0,United States (bilateral)
"Somalia, Fed. Rep.",2024,multilateral,0.0,World Bank-IDA,US$0,World Bank-IDA
South Africa,2024,multilateral,1997752976.0,African Dev. Bank,US$2.0 billion,African Dev. Bank
South Africa,2024,bonds,77401913569.5,Bondholders,US$77.4 billion,Bondholders
South Africa,2024,bilateral,79331941.5,Canada,US$79.3 million,Canada (bilateral)
South Africa,2024,bilateral,3330526000.0,China,US$3.3 billion,China (bilateral)
South Africa,2024,multilateral,178288677.8,European Investment Bank,US$178.3 million,European Investment Bank
South Africa,2024,bilateral,502994496.1,France,US$503.0 million,France (bilateral)
South Africa,2024,bilateral,655836446.6,"Germany, Fed. Rep. of",US$655.8 million,"Germany, Fed. Rep. of (bilateral)"
South Africa,2024,commercial banks,311670000.0,"Germany, Fed. Rep. of",US$311.7 million,"Germany, Fed. Rep. of (commercial banks)"
South Africa,2024,commercial banks,4604103698.5,Multiple Lenders,US$4.6 billion,Multiple Lenders (commercial banks)
South Africa,2024,multilateral,3271954920.8,New Development Bank (NDB),US$3.3 billion,New Development Bank (NDB)
South Africa,2024,other private,750000000.0,United Kingdom,US$750 million,United Kingdom (other private)
South Africa,2024,commercial banks,1000000000.0,United States,US$1 billion,United States (commercial banks)
South Africa,2024,multilateral,3426756000.0,World Bank-IBRD,US$3.4 billion,World Bank-IBRD
South Africa,2024,multilateral,302270032.8,World Bank-MIGA,US$302.3 million,World Bank-MIGA
Sudan,2024,multilateral,77255631.1,African Dev. Bank,US$77.3 million,African Dev. Bank
Sudan,2024,bilateral,83021377.3,Algeria,US$83.0 million,Algeria (bilateral)
Sudan,2024,multilateral,1054132445.8,Arab Fund for Economic & Social Development,US$1.1 billion,Arab Fund for Economic & Social Development
Sudan,2024,multilateral,504379284.2,Arab Monetary Fund,US$504.4 million,Arab Monetary Fund
Sudan,2024,bilateral,188903187.0,Austria,US$188.9 million,Austria (bilateral)
Sudan,2024,other private,1229000.0,Austria,US$1.2 million,Austria (other private)
Sudan,2024,bilateral,132232230.9,Belgium,US$132.2 million,Belgium (bilateral)
Sudan,2024,bilateral,9285000.0,Canada,US$9.3 million,Canada (bilateral)
Sudan,2024,bilateral,920679009.4,China,US$920.7 million,China (bilateral)
Sudan,2024,bilateral,39903000.0,Croatia,US$39.9 million,Croatia (bilateral)
Sudan,2024,bilateral,25359000.0,Czechia,US$25.4 million,Czechia (bilateral)
Sudan,2024,bilateral,61076551.8,Denmark,US$61.1 million,Denmark (bilateral)
Sudan,2024,multilateral,43858202.4,European Investment Bank,US$43.9 million,European Investment Bank
Sudan,2024,bilateral,233178793.6,France,US$233.2 million,France (bilateral)
Sudan,2024,other private,53898000.0,France,US$53.9 million,France (other private)
Sudan,2024,bilateral,67698879.6,"Germany, Fed. Rep. of",US$67.7 million,"Germany, Fed. Rep. of (bilateral)"
Sudan,2024,bilateral,5936000.0,Hungary,US$5.9 million,Hungary (bilateral)
Sudan,2024,bilateral,526988000.0,India,US$527.0 million,India (bilateral)
Sudan,2024,multilateral,87336591.9,International Fund for Agricultural Dev.,US$87.3 million,International Fund for Agricultural Dev.
Sudan,2024,bilateral,102575000.0,"Iran, Islamic Republic Of",US$102.6 million,"Iran, Islamic Republic Of (bilateral)"
Sudan,2024,bilateral,71558000.0,Iraq,US$71.6 million,Iraq (bilateral)
Sudan,2024,bilateral,1643460.6,Ireland,US$1.6 million,Ireland (bilateral)
Sudan,2024,multilateral,155100391.6,Islamic Dev. Bank,US$155.1 million,Islamic Dev. Bank
Sudan,2024,bilateral,248020736.1,Italy,US$248.0 million,Italy (bilateral)
Sudan,2024,bilateral,132961974.2,Japan,US$133.0 million,Japan (bilateral)
Sudan,2024,bilateral,1126795405.3,Kuwait,US$1.1 billion,Kuwait (bilateral)
Sudan,2024,commercial banks,309197831.4,Kuwait,US$309.2 million,Kuwait (commercial banks)
Sudan,2024,bilateral,302980487.5,Libya,US$303.0 million,Libya (bilateral)
Sudan,2024,bilateral,0.0,Malaysia,US$0,Malaysia (bilateral)
Sudan,2024,other private,2493897000.0,Multiple Lenders,US$2.5 billion,Multiple Lenders (other private)
Sudan,2024,bilateral,70359135.2,Netherlands,US$70.4 million,Netherlands (bilateral)
Sudan,2024,bilateral,19954889.8,Norway,US$20.0 million,Norway (bilateral)
Sudan,2024,multilateral,62964000.0,OPEC Fund for International Dev.,US$63.0 million,OPEC Fund for International Dev.
Sudan,2024,bilateral,89507000.0,Oman,US$89.5 million,Oman (bilateral)
Sudan,2024,bilateral,9978000.0,Pakistan,US$10.0 million,Pakistan (bilateral)
Sudan,2024,bilateral,20130000.0,Poland,US$20.1 million,Poland (bilateral)
Sudan,2024,bilateral,29000000.0,Qatar,US$29 million,Qatar (bilateral)
Sudan,2024,bilateral,125568000.0,Romania,US$125.6 million,Romania (bilateral)
Sudan,2024,bilateral,7458364.4,Russian Federation,US$7.5 million,Russian Federation (bilateral)
Sudan,2024,bilateral,2126926866.8,Saudi Arabia,US$2.1 billion,Saudi Arabia (bilateral)
Sudan,2024,commercial banks,16560000.0,Saudi Arabia,US$16.6 million,Saudi Arabia (commercial banks)
Sudan,2024,bilateral,27938000.0,Serbia,US$27.9 million,Serbia (bilateral)
Sudan,2024,bilateral,19672000.0,Spain,US$19.7 million,Spain (bilateral)
Sudan,2024,bilateral,122095596.4,Switzerland,US$122.1 million,Switzerland (bilateral)
Sudan,2024,commercial banks,1815691524.7,Switzerland,US$1.8 billion,Switzerland (commercial banks)
Sudan,2024,bilateral,40978154.7,Turkiye,US$41.0 million,Turkiye (bilateral)
Sudan,2024,bilateral,387658134.8,United Arab Emirates,US$387.7 million,United Arab Emirates (bilateral)
Sudan,2024,commercial banks,74217000.0,United Arab Emirates,US$74.2 million,United Arab Emirates (commercial banks)
Sudan,2024,bilateral,224435024.1,United Kingdom,US$224.4 million,United Kingdom (bilateral)
Sudan,2024,commercial banks,1648239.1,United Kingdom,US$1.6 million,United Kingdom (commercial banks)
Sudan,2024,bilateral,373798000.0,United States,US$373.8 million,United States (bilateral)
Sudan,2024,commercial banks,5185000.0,United States,US$5.2 million,United States (commercial banks)
Sudan,2024,multilateral,217938000.0,World Bank-IDA,US$217.9 million,World Bank-IDA
Tanzania,2024,multilateral,3478861281.4,African Dev. Bank,US$3.5 billion,African Dev. Bank
Tanzania,2024,multilateral,300000000.0,African Export-Import Bank,US$300 million,African Export-Import Bank
Tanzania,2024,bilateral,3406000.0,Angola,US$3.4 million,Angola (bilateral)
Tanzania,2024,multilateral,8304000.0,Arab African International Bank,US$8.3 million,Arab African International Bank
Tanzania,2024,multilateral,80951000.0,Arab Bank for Economic Dev. in Africa (BADEA),US$81.0 million,Arab Bank for Economic Dev. in Africa (BADEA)
Tanzania,2024,multilateral,10947000.0,Arab Fund for Economic & Social Development,US$10.9 million,Arab Fund for Economic & Social Development
Tanzania,2024,bilateral,0.0,Austria,US$0,Austria (bilateral)
Tanzania,2024,commercial banks,22417384.2,Austria,US$22.4 million,Austria (commercial banks)
Tanzania,2024,bilateral,2556732.9,Belgium,US$2.6 million,Belgium (bilateral)
Tanzania,2024,bilateral,1365448930.1,China,US$1.4 billion,China (bilateral)
Tanzania,2024,commercial banks,56515121.1,China,US$56.5 million,China (commercial banks)
Tanzania,2024,multilateral,124206194.5,European Investment Bank,US$124.2 million,European Investment Bank
Tanzania,2024,bilateral,328873145.1,France,US$328.9 million,France (bilateral)
Tanzania,2024,commercial banks,293270000.0,France,US$293.3 million,France (commercial banks)
Tanzania,2024,other private,1910000.0,France,US$1.9 million,France (other private)
Tanzania,2024,commercial banks,544309122.5,"Germany, Fed. Rep. of",US$544.3 million,"Germany, Fed. Rep. of (commercial banks)"
Tanzania,2024,other private,5783000.0,Hungary,US$5.8 million,Hungary (other private)
Tanzania,2024,bilateral,599637485.9,India,US$599.6 million,India (bilateral)
Tanzania,2024,other private,1281859.6,India,US$1.3 million,India (other private)
Tanzania,2024,multilateral,192250825.4,International Fund for Agricultural Dev.,US$192.3 million,International Fund for Agricultural Dev.
Tanzania,2024,bilateral,77729000.0,"Iran, Islamic Republic Of",US$77.7 million,"Iran, Islamic Republic Of (bilateral)"
Tanzania,2024,bilateral,29996955.0,Iraq,US$30.0 million,Iraq (bilateral)
Tanzania,2024,bilateral,0.0,Italy,US$0,Italy (bilateral)
Tanzania,2024,other private,1787000.0,Italy,US$1.8 million,Italy (other private)
Tanzania,2024,bilateral,417488166.2,Japan,US$417.5 million,Japan (bilateral)
Tanzania,2024,bilateral,423542282.4,"Korea, Republic of",US$423.5 million,"Korea, Republic of (bilateral)"
Tanzania,2024,bilateral,91457100.2,Kuwait,US$91.5 million,Kuwait (bilateral)
Tanzania,2024,commercial banks,807395.3,Liberia,"US$807,395",Liberia (commercial banks)
Tanzania,2024,commercial banks,250000000.0,Multiple Lenders,US$250 million,Multiple Lenders (commercial banks)
Tanzania,2024,commercial banks,5912613.9,Netherlands,US$5.9 million,Netherlands (commercial banks)
Tanzania,2024,other private,3304268.8,Netherlands,US$3.3 million,Netherlands (other private)
Tanzania,2024,multilateral,10450896.1,Nordic Development Fund,US$10.5 million,Nordic Development Fund
Tanzania,2024,multilateral,3158256.0,Nordic Investment Bank,US$3.2 million,Nordic Investment Bank
Tanzania,2024,multilateral,128181000.0,OPEC Fund for International Dev.,US$128.2 million,OPEC Fund for International Dev.
Tanzania,2024,bilateral,71486000.0,Poland,US$71.5 million,Poland (bilateral)
Tanzania,2024,other private,6080000.0,Poland,US$6.1 million,Poland (other private)
Tanzania,2024,bilateral,105000.0,Romania,"US$105,000",Romania (bilateral)
Tanzania,2024,bilateral,2052000.0,Russian Federation,US$2.1 million,Russian Federation (bilateral)
Tanzania,2024,bilateral,30824000.0,Saudi Arabia,US$30.8 million,Saudi Arabia (bilateral)
Tanzania,2024,other private,6221214.9,Serbia,US$6.2 million,Serbia (other private)
Tanzania,2024,bilateral,86817000.0,South Africa,US$86.8 million,South Africa (bilateral)
Tanzania,2024,commercial banks,784400000.0,South Africa,US$784.4 million,South Africa (commercial banks)
Tanzania,2024,bilateral,3405000.0,Sweden,US$3.4 million,Sweden (bilateral)
Tanzania,2024,bilateral,34957794.4,United Arab Emirates,US$35.0 million,United Arab Emirates (bilateral)
Tanzania,2024,commercial banks,14667190.2,United Arab Emirates,US$14.7 million,United Arab Emirates (commercial banks)
Tanzania,2024,bilateral,920839.7,United Kingdom,"US$920,840",United Kingdom (bilateral)
Tanzania,2024,commercial banks,2269129820.8,United Kingdom,US$2.3 billion,United Kingdom (commercial banks)
Tanzania,2024,other private,250000.0,United Kingdom,"US$250,000",United Kingdom (other private)
Tanzania,2024,commercial banks,3927000.0,United States,US$3.9 million,United States (commercial banks)
Tanzania,2024,multilateral,12097217000.0,World Bank-IDA,US$12.1 billion,World Bank-IDA
Togo,2024,multilateral,60008450.5,African Dev. Bank,US$60.0 million,African Dev. Bank
Togo,2024,multilateral,50310000.0,Arab Bank for Economic Dev. in Africa (BADEA),US$50.3 million,Arab Bank for Economic Dev. in Africa (BADEA)
Togo,2024,commercial banks,7805255.7,Austria,US$7.8 million,Austria (commercial banks)
Togo,2024,bilateral,9230626.5,Belgium,US$9.2 million,Belgium (bilateral)
Togo,2024,bilateral,329568760.4,China,US$329.6 million,China (bilateral)
Togo,2024,multilateral,31699566.7,Economic Community of West African States (ECOWAS),US$31.7 million,Economic Community of West African States (ECOWAS)
Togo,2024,multilateral,13102606.8,European Investment Bank,US$13.1 million,European Investment Bank
Togo,2024,bilateral,53575034.1,France,US$53.6 million,France (bilateral)
Togo,2024,commercial banks,166538786.7,France,US$166.5 million,France (commercial banks)
Togo,2024,bilateral,69210000.0,India,US$69.2 million,India (bilateral)
Togo,2024,multilateral,13235000.8,International Fund for Agricultural Dev.,US$13.2 million,International Fund for Agricultural Dev.
Togo,2024,multilateral,116974594.9,Islamic Dev. Bank,US$117.0 million,Islamic Dev. Bank
Togo,2024,commercial banks,63527696.1,Israel,US$63.5 million,Israel (commercial banks)
Togo,2024,commercial banks,97362591.3,Japan,US$97.4 million,Japan (commercial banks)
Togo,2024,bilateral,25146939.5,Kuwait,US$25.1 million,Kuwait (bilateral)
Togo,2024,multilateral,20470000.0,OPEC Fund for International Dev.,US$20.5 million,OPEC Fund for International Dev.
Togo,2024,bilateral,15826666.8,Saudi Arabia,US$15.8 million,Saudi Arabia (bilateral)
Togo,2024,bilateral,48660992.5,United Arab Emirates,US$48.7 million,United Arab Emirates (bilateral)
Togo,2024,commercial banks,155835000.0,United States,US$155.8 million,United States (commercial banks)
Togo,2024,multilateral,277213804.3,West African Development Bank - BOAD,US$277.2 million,West African Development Bank - BOAD
Togo,2024,multilateral,796080000.0,World Bank-IDA,US$796.1 million,World Bank-IDA
Tunisia,2024,multilateral,2398316623.0,African Dev. Bank,US$2.4 billion,African Dev. Bank
Tunisia,2024,multilateral,1000000000.0,African Export-Import Bank,US$1 billion,African Export-Import Bank
Tunisia,2024,bilateral,611000000.0,Algeria,US$611 million,Algeria (bilateral)
Tunisia,2024,multilateral,110149407.5,Arab Bank for Economic Dev. in Africa (BADEA),US$110.1 million,Arab Bank for Economic Dev. in Africa (BADEA)
Tunisia,2024,multilateral,739198587.4,Arab Fund for Economic & Social Development,US$739.2 million,Arab Fund for Economic & Social Development
Tunisia,2024,multilateral,0.0,Arab Monetary Fund,US$0,Arab Monetary Fund
Tunisia,2024,bilateral,22400761.8,Austria,US$22.4 million,Austria (bilateral)
Tunisia,2024,commercial banks,728268.9,Austria,"US$728,269",Austria (commercial banks)
Tunisia,2024,other private,190118.7,Austria,"US$190,119",Austria (other private)
Tunisia,2024,bilateral,12453294.3,Belgium,US$12.5 million,Belgium (bilateral)
Tunisia,2024,other private,873714.9,Belgium,"US$873,715",Belgium (other private)
Tunisia,2024,bonds,2483677494.4,Bondholders,US$2.5 billion,Bondholders
Tunisia,2024,bilateral,1181628.4,Canada,US$1.2 million,Canada (bilateral)
Tunisia,2024,bilateral,31142256.3,China,US$31.1 million,China (bilateral)
Tunisia,2024,multilateral,464891127.6,European Bank for Reconstruction and Dev. (EBRD),US$464.9 million,European Bank for Reconstruction and Dev. (EBRD)
Tunisia,2024,multilateral,1456746618.9,European Investment Bank,US$1.5 billion,European Investment Bank
Tunisia,2024,multilateral,311670000.0,European Social Fund (ESF),US$311.7 million,European Social Fund (ESF)
Tunisia,2024,multilateral,1142790000.0,European Union,US$1.1 billion,European Union
Tunisia,2024,bilateral,935252063.7,France,US$935.3 million,France (bilateral)
Tunisia,2024,commercial banks,57692194.8,France,US$57.7 million,France (commercial banks)
Tunisia,2024,other private,4489086.9,France,US$4.5 million,France (other private)
Tunisia,2024,bilateral,1049452107.3,"Germany, Fed. Rep. of",US$1.0 billion,"Germany, Fed. Rep. of (bilateral)"
Tunisia,2024,commercial banks,23938333.8,"Germany, Fed. Rep. of",US$23.9 million,"Germany, Fed. Rep. of (commercial banks)"
Tunisia,2024,multilateral,34474685.0,International Fund for Agricultural Dev.,US$34.5 million,International Fund for Agricultural Dev.
Tunisia,2024,multilateral,705917257.5,Islamic Dev. Bank,US$705.9 million,Islamic Dev. Bank
Tunisia,2024,bilateral,390552638.1,Italy,US$390.6 million,Italy (bilateral)
Tunisia,2024,bilateral,786715608.1,Japan,US$786.7 million,Japan (bilateral)
Tunisia,2024,bilateral,0.0,"Korea, Republic of",US$0,"Korea, Republic of (bilateral)"
Tunisia,2024,bilateral,359825296.3,Kuwait,US$359.8 million,Kuwait (bilateral)
Tunisia,2024,bilateral,50000000.0,Libya,US$50 million,Libya (bilateral)
Tunisia,2024,multilateral,2606600.1,Nordic Investment Bank,US$2.6 million,Nordic Investment Bank
Tunisia,2024,multilateral,29319723.6,OPEC Fund for International Dev.,US$29.3 million,OPEC Fund for International Dev.
Tunisia,2024,bilateral,7482000.0,Qatar,US$7.5 million,Qatar (bilateral)
Tunisia,2024,bilateral,679636663.2,Saudi Arabia,US$679.6 million,Saudi Arabia (bilateral)
Tunisia,2024,bilateral,279256493.1,Spain,US$279.3 million,Spain (bilateral)
Tunisia,2024,commercial banks,0.0,Spain,US$0,Spain (commercial banks)
Tunisia,2024,other private,97366.7,Switzerland,"US$97,367",Switzerland (other private)
Tunisia,2024,bilateral,145889000.0,Turkiye,US$145.9 million,Turkiye (bilateral)
Tunisia,2024,bilateral,34418697.7,United Arab Emirates,US$34.4 million,United Arab Emirates (bilateral)
Tunisia,2024,commercial banks,83075638.5,United Kingdom,US$83.1 million,United Kingdom (commercial banks)
Tunisia,2024,bilateral,2784000.0,United States,US$2.8 million,United States (bilateral)
Tunisia,2024,multilateral,4326806000.0,World Bank-IBRD,US$4.3 billion,World Bank-IBRD
Tunisia,2024,multilateral,39166530.0,World Trade Organization,US$39.2 million,World Trade Organization
Uganda,2024,multilateral,2018667383.1,African Dev. Bank,US$2.0 billion,African Dev. Bank
Uganda,2024,multilateral,340780000.0,African Export-Import Bank,US$340.8 million,African Export-Import Bank
Uganda,2024,multilateral,72737000.0,Arab Bank for Economic Dev. in Africa (BADEA),US$72.7 million,Arab Bank for Economic Dev. in Africa (BADEA)
Uganda,2024,bilateral,7791750.0,Austria,US$7.8 million,Austria (bilateral)
Uganda,2024,commercial banks,10290304.5,Belgium,US$10.3 million,Belgium (commercial banks)
Uganda,2024,bonds,873501000.0,Bondholders,US$873.5 million,Bondholders
Uganda,2024,bilateral,2567502162.9,China,US$2.6 billion,China (bilateral)
Uganda,2024,multilateral,273890401.5,Eastern & Southern African Trade & Dev. Bank (TDB),US$273.9 million,Eastern & Southern African Trade & Dev. Bank (TDB)
Uganda,2024,multilateral,91561373.7,European Investment Bank,US$91.6 million,European Investment Bank
Uganda,2024,bilateral,288910817.2,France,US$288.9 million,France (bilateral)
Uganda,2024,bilateral,21738982.5,"Germany, Fed. Rep. of",US$21.7 million,"Germany, Fed. Rep. of (bilateral)"
Uganda,2024,commercial banks,6809989.5,"Germany, Fed. Rep. of",US$6.8 million,"Germany, Fed. Rep. of (commercial banks)"
Uganda,2024,bilateral,11630000.0,India,US$11.6 million,India (bilateral)
Uganda,2024,multilateral,267865377.0,International Fund for Agricultural Dev.,US$267.9 million,International Fund for Agricultural Dev.
Uganda,2024,bilateral,593.1,Iraq,US$593,Iraq (bilateral)
Uganda,2024,multilateral,605586939.3,Islamic Dev. Bank,US$605.6 million,Islamic Dev. Bank
Uganda,2024,bilateral,5194500.0,Italy,US$5.2 million,Italy (bilateral)
Uganda,2024,bilateral,215601659.7,Japan,US$215.6 million,Japan (bilateral)
Uganda,2024,bilateral,18961094.6,"Korea, Republic of",US$19.0 million,"Korea, Republic of (bilateral)"
Uganda,2024,bilateral,47088813.1,Kuwait,US$47.1 million,Kuwait (bilateral)
Uganda,2024,bilateral,9000000.0,Nigeria,US$9 million,Nigeria (bilateral)
Uganda,2024,multilateral,36206689.7,Nordic Development Fund,US$36.2 million,Nordic Development Fund
Uganda,2024,multilateral,55980000.0,OPEC Fund for International Dev.,US$56.0 million,OPEC Fund for International Dev.
Uganda,2024,bilateral,37020266.7,Saudi Arabia,US$37.0 million,Saudi Arabia (bilateral)
Uganda,2024,commercial banks,675285000.0,South Africa,US$675.3 million,South Africa (commercial banks)
Uganda,2024,bilateral,36731348.4,Spain,US$36.7 million,Spain (bilateral)
Uganda,2024,bilateral,35157000.0,Tanzania,US$35.2 million,Tanzania (bilateral)
Uganda,2024,bilateral,9480190.6,United Arab Emirates,US$9.5 million,United Arab Emirates (bilateral)
Uganda,2024,bilateral,340526486.4,United Kingdom,US$340.5 million,United Kingdom (bilateral)
Uganda,2024,commercial banks,219567839.6,United Kingdom,US$219.6 million,United Kingdom (commercial banks)
Uganda,2024,multilateral,4898639000.0,World Bank-IDA,US$4.9 billion,World Bank-IDA
Zambia,2024,multilateral,981970338.5,African Dev. Bank,US$982.0 million,African Dev. Bank
Zambia,2024,multilateral,44854000.0,African Export-Import Bank,US$44.9 million,African Export-Import Bank
Zambia,2024,multilateral,32503000.0,Arab Bank for Economic Dev. in Africa (BADEA),US$32.5 million,Arab Bank for Economic Dev. in Africa (BADEA)
Zambia,2024,bilateral,729307.8,Belgium,"US$729,308",Belgium (bilateral)
Zambia,2024,bonds,2738545000.0,Bondholders,US$2.7 billion,Bondholders
Zambia,2024,bilateral,3570963883.3,China,US$3.6 billion,China (bilateral)
Zambia,2024,commercial banks,1707584000.0,China,US$1.7 billion,China (commercial banks)
Zambia,2024,other private,51073000.0,China,US$51.1 million,China (other private)
Zambia,2024,commercial banks,121147000.0,Denmark,US$121.1 million,Denmark (commercial banks)
Zambia,2024,multilateral,493289000.0,Eastern & Southern African Trade & Dev. Bank (TDB),US$493.3 million,Eastern & Southern African Trade & Dev. Bank (TDB)
Zambia,2024,multilateral,239819180.0,European Investment Bank,US$239.8 million,European Investment Bank
Zambia,2024,bilateral,96296950.9,France,US$96.3 million,France (bilateral)
Zambia,2024,other private,304841000.0,Hong Kong,US$304.8 million,Hong Kong (other private)
Zambia,2024,bilateral,321865000.0,India,US$321.9 million,India (bilateral)
Zambia,2024,multilateral,122993172.0,International Fund for Agricultural Dev.,US$123.0 million,International Fund for Agricultural Dev.
Zambia,2024,bilateral,6152.3,Iraq,"US$6,152",Iraq (bilateral)
Zambia,2024,commercial banks,462970000.0,Israel,US$463.0 million,Israel (commercial banks)
Zambia,2024,bilateral,35173954.8,Japan,US$35.2 million,Japan (bilateral)
Zambia,2024,bilateral,8339016.1,Kuwait,US$8.3 million,Kuwait (bilateral)
Zambia,2024,multilateral,67693000.0,Multiple Lenders,US$67.7 million,Multiple Lenders
Zambia,2024,multilateral,17665455.6,Nordic Development Fund,US$17.7 million,Nordic Development Fund
Zambia,2024,multilateral,23761000.0,OPEC Fund for International Dev.,US$23.8 million,OPEC Fund for International Dev.
Zambia,2024,bilateral,124759423.2,Russian Federation,US$124.8 million,Russian Federation (bilateral)
Zambia,2024,bilateral,79657066.7,Saudi Arabia,US$79.7 million,Saudi Arabia (bilateral)
Zambia,2024,bilateral,241770000.0,South Africa,US$241.8 million,South Africa (bilateral)
Zambia,2024,commercial banks,32894000.0,South Africa,US$32.9 million,South Africa (commercial banks)
Zambia,2024,bilateral,0.0,United Arab Emirates,US$0,United Arab Emirates (bilateral)
Zambia,2024,other private,0.0,United Arab Emirates,US$0,United Arab Emirates (other private)
Zambia,2024,bilateral,293642000.0,United Kingdom,US$293.6 million,United Kingdom (bilateral)
Zambia,2024,commercial banks,701406802.2,United Kingdom,US$701.4 million,United Kingdom (commercial banks)
Zambia,2024,bilateral,45364000.0,United States,US$45.4 million,United States (bilateral)
Zambia,2024,multilateral,2509679000.0,World Bank-IDA,US$2.5 billion,World Bank-IDA
Zimbabwe,2024,multilateral,350753528.9,African Dev. Bank,US$350.8 million,African Dev. Bank
Zimbabwe,2024,multilateral,353288000.0,African Export-Import Bank,US$353.3 million,African Export-Import Bank
Zimbabwe,2024,multilateral,9044000.0,Arab Bank for Economic Dev. in Africa (BADEA),US$9.0 million,Arab Bank for Economic Dev. in Africa (BADEA)
Zimbabwe,2024,bilateral,5940430.2,Austria,US$5.9 million,Austria (bilateral)
Zimbabwe,2024,commercial banks,7203732.6,Austria,US$7.2 million,Austria (commercial banks)
Zimbabwe,2024,bilateral,1956248.7,Belgium,US$2.0 million,Belgium (bilateral)
Zimbabwe,2024,commercial banks,11117268.9,Belgium,US$11.1 million,Belgium (commercial banks)
Zimbabwe,2024,other private,8826494.4,Belgium,US$8.8 million,Belgium (other private)
Zimbabwe,2024,bonds,25972.5,Bondholders,"US$25,972",Bondholders
Zimbabwe,2024,bilateral,34741000.0,Brazil,US$34.7 million,Brazil (bilateral)
Zimbabwe,2024,bilateral,2006951022.5,China,US$2.0 billion,China (bilateral)
Zimbabwe,2024,multilateral,15274946.7,European Development Fund (EDF),US$15.3 million,European Development Fund (EDF)
Zimbabwe,2024,multilateral,1890798.0,European Economic Community (EEC),US$1.9 million,European Economic Community (EEC)
Zimbabwe,2024,multilateral,131940883.7,European Investment Bank,US$131.9 million,European Investment Bank
Zimbabwe,2024,bilateral,65923555.8,Finland,US$65.9 million,Finland (bilateral)
Zimbabwe,2024,other private,5667000.0,Finland,US$5.7 million,Finland (other private)
Zimbabwe,2024,bilateral,118619524.2,France,US$118.6 million,France (bilateral)
Zimbabwe,2024,commercial banks,64841045.7,France,US$64.8 million,France (commercial banks)
Zimbabwe,2024,other private,10525095.9,France,US$10.5 million,France (other private)
Zimbabwe,2024,bilateral,279556562.1,"Germany, Fed. Rep. of",US$279.6 million,"Germany, Fed. Rep. of (bilateral)"
Zimbabwe,2024,commercial banks,113144549.2,"Germany, Fed. Rep. of",US$113.1 million,"Germany, Fed. Rep. of (commercial banks)"
Zimbabwe,2024,bilateral,80787000.0,India,US$80.8 million,India (bilateral)
Zimbabwe,2024,multilateral,7888359.1,International Fund for Agricultural Dev.,US$7.9 million,International Fund for Agricultural Dev.
Zimbabwe,2024,bilateral,91129367.7,Italy,US$91.1 million,Italy (bilateral)
Zimbabwe,2024,bilateral,131235237.9,Japan,US$131.2 million,Japan (bilateral)
Zimbabwe,2024,commercial banks,7540000.0,Japan,US$7.5 million,Japan (commercial banks)
